,Month,Day,Hour,Lat,Long,WindSpeed,Pressure,unique-key,distance,direction,gridID
374,10,5,6,21.2,-96.1,65.0,987,KEITH-2000-15,90.74384961772306,119.17270418663408,1735.0
375,10,5,12,21.8,-97.0,75.0,983,KEITH-2000-15,71.1958001054614,117.91394199318123,1734.0
376,10,5,18,22.6,-97.9,80.0,980,KEITH-2000-15,79.83477152185388,40.65749604107707,1856.0
377,10,6,0,23.2,-99.0,45.0,988,KEITH-2000-15,81.38792515734279,68.66670489391582,1978.0
378,10,6,6,23.5,-100.0,30.0,1002,KEITH-2000-15,66.75389815106307,176.4670615967501,1977.0
379,10,6,12,23.8,-101.0,20.0,1007,KEITH-2000-15,66.61674992192872,193.77712352033748,1976.0
380,10,4,12,29.0,-81.4,30.0,1012,LESLIE-2000-16,0.0,0.0,2610.0
381,10,4,18,29.5,-80.8,30.0,1012,LESLIE-2000-16,50.031444238507994,206.5030135660833,2734.0
382,10,5,0,29.7,-79.9,30.0,1010,LESLIE-2000-16,55.8221348052915,338.9774619405877,2735.0
383,10,5,6,29.8,-78.6,30.0,1010,LESLIE-2000-16,78.30987983914613,357.50563847681366,2736.0
384,10,5,12,29.9,-77.3,35.0,1009,LESLIE-2000-16,78.23225063964775,8.876651424263207,2738.0
385,10,5,18,30.2,-75.9,35.0,1009,LESLIE-2000-16,86.2801417727664,156.66389997845957,2862.0
386,10,6,0,30.3,-74.3,35.0,1010,LESLIE-2000-16,95.77221719713816,132.1475671535336,2864.0
387,10,6,6,30.6,-73.1,40.0,1006,LESLIE-2000-16,74.44145236195024,64.92004397167732,2865.0
388,10,6,12,30.9,-72.4,40.0,1007,LESLIE-2000-16,46.46009449595432,54.94149048403465,2865.0
389,10,6,18,31.3,-71.8,40.0,1007,LESLIE-2000-16,45.00016071571808,50.3207255413653,2989.0
390,10,7,0,32.1,-70.7,40.0,1006,LESLIE-2000-16,85.09174849352362,63.62057643748313,2990.0
391,10,7,6,33.1,-69.6,40.0,1006,LESLIE-2000-16,94.22464665635201,353.28122942657035,3114.0
392,10,7,12,35.4,-68.3,40.0,1006,LESLIE-2000-16,175.4472416459982,239.20408985272408,3485.0
393,10,7,18,37.4,-66.7,40.0,1005,LESLIE-2000-16,164.39585873728726,75.9640002054418,3732.0
394,10,8,0,40.0,-64.0,40.0,1004,LESLIE-2000-16,231.27066377166267,341.3948846309845,3981.0
395,10,8,6,43.0,-60.0,40.0,1003,LESLIE-2000-16,292.94765069629693,335.0452603868148,4354.0
396,10,8,12,46.0,-57.0,40.0,1003,LESLIE-2000-16,254.6311137839648,356.50329920306234,4726.0
397,10,8,18,49.0,-54.0,35.0,1005,LESLIE-2000-16,250.1749075369497,2.537365525247755,5098.0
398,10,9,0,51.0,-50.0,35.0,1007,LESLIE-2000-16,225.0755147513641,324.0339189194346,5348.0
399,10,9,6,53.0,-46.0,35.0,1006,LESLIE-2000-16,219.20255570654945,61.95798646079685,5598.0
400,10,9,12,55.0,-41.0,35.0,1005,LESLIE-2000-16,245.59693837431598,358.767361100048,5849.0
401,10,9,18,56.0,-36.0,35.0,1003,LESLIE-2000-16,207.51622797899373,258.04095659427804,5977.0
402,10,10,0,56.0,-30.0,40.0,999,LESLIE-2000-16,231.8114524261196,194.99758797405792,5983.0
403,10,10,6,55.0,-24.0,50.0,987,LESLIE-2000-16,244.74178416627774,180.79900722493502,5866.0
404,10,10,12,54.0,-17.0,55.0,980,LESLIE-2000-16,289.1778961101232,324.17821754008185,5750.0
405,10,10,18,53.0,-10.0,60.0,973,LESLIE-2000-16,295.81651366850843,274.2104171239252,5634.0
406,10,15,12,30.0,-71.2,30.0,1007,MICHAEL-2000-17,0.0,0.0,2744.0
407,10,15,18,30.0,-71.5,30.0,1006,MICHAEL-2000-17,17.956024650379618,356.8166500487216,2743.0
408,10,16,0,29.9,-71.8,35.0,1005,MICHAEL-2000-17,19.24861458866175,358.9899894413121,2743.0
409,10,16,6,29.9,-71.9,35.0,1005,MICHAEL-2000-17,5.99136517997202,359.6714256478082,2743.0
410,10,16,12,29.7,-71.7,35.0,1005,MICHAEL-2000-17,18.301271513395786,357.8497448023043,2743.0
411,10,16,18,29.8,-71.4,35.0,1004,MICHAEL-2000-17,19.282240010206,358.7715824990405,2743.0
412,10,17,0,29.9,-71.1,35.0,1003,MICHAEL-2000-17,19.265451782589224,2.0636396707302813,2744.0
413,10,17,6,29.8,-71.0,45.0,1000,MICHAEL-2000-17,9.148673393235358,359.0300045477265,2744.0
414,10,17,12,29.8,-70.9,55.0,995,MICHAEL-2000-17,5.9973690397092225,358.46841843479865,2744.0
415,10,17,18,30.1,-70.9,65.0,988,MICHAEL-2000-17,20.733837252100773,0.0,2744.0
416,10,18,0,30.4,-70.9,65.0,988,MICHAEL-2000-17,20.733837252100123,0.0,2867.0
417,10,18,6,30.8,-70.8,65.0,986,MICHAEL-2000-17,28.27791928901332,5.334581915114407,2867.0
418,10,18,12,31.5,-70.4,65.0,984,MICHAEL-2000-17,53.85408540479517,23.225814858013024,2990.0
419,10,18,18,32.6,-69.5,70.0,979,MICHAEL-2000-17,92.5147045676742,17.336582701975153,3114.0
420,10,19,0,34.2,-67.8,75.0,983,MICHAEL-2000-17,147.80929508900033,268.25870310270943,3362.0
421,10,19,6,36.3,-65.5,65.0,986,MICHAEL-2000-17,194.7065006935759,8.778197622171605,3610.0
422,10,19,12,39.8,-61.6,75.0,979,MICHAEL-2000-17,321.74379685046904,99.67720370261856,3983.0
423,10,19,18,44.0,-58.5,85.0,965,MICHAEL-2000-17,331.1304314739004,177.45158757246017,4478.0
424,10,20,0,48.0,-56.5,75.0,966,MICHAEL-2000-17,292.623855054928,216.72172592649346,4972.0
425,10,20,6,50.0,-56.0,70.0,966,MICHAEL-2000-17,140.07150320323152,145.19580278141126,5219.0
426,10,20,12,51.0,-53.5,65.0,968,MICHAEL-2000-17,129.81684628269196,144.03716227595854,5344.0
427,10,20,18,52.0,-50.5,60.0,970,MICHAEL-2000-17,146.39394130232176,358.67854741467875,5470.0
428,10,19,12,26.2,-59.9,25.0,1009,NADINE-2000-18,0.0,0.0,2386.0
429,10,19,18,27.5,-59.4,30.0,1008,NADINE-2000-18,94.98889450690102,201.97079756471612,2509.0
430,10,20,0,28.7,-58.8,30.0,1008,NADINE-2000-18,90.64356979306585,237.75416874465247,2633.0
431,10,20,6,29.7,-58.0,30.0,1005,NADINE-2000-18,84.29634781058742,205.45280608442843,2757.0
432,10,20,12,30.4,-57.2,35.0,1003,NADINE-2000-18,68.05073547354931,140.1899140505194,2881.0
433,10,20,18,31.4,-56.3,40.0,1000,NADINE-2000-18,87.32171841972591,102.13450369915749,3005.0
434,10,21,0,32.4,-55.2,50.0,999,NADINE-2000-18,94.56225332715796,97.10431870135572,3129.0
435,10,21,6,33.3,-53.5,50.0,1000,NADINE-2000-18,116.66558085869379,197.81670164735297,3253.0
436,10,21,12,34.1,-52.3,50.0,1000,NADINE-2000-18,88.41694215461786,239.71490580708263,3255.0
437,10,21,18,34.8,-51.3,45.0,1000,NADINE-2000-18,74.75603417523439,234.9256786461928,3379.0
438,10,22,0,35.7,-50.5,40.0,1004,NADINE-2000-18,76.86119070917151,197.37834166084858,3502.0
439,10,22,6,37.0,-49.0,40.0,1005,NADINE-2000-18,122.65043925684179,107.79660278192983,3627.0
440,10,22,12,39.0,-47.0,35.0,1005,NADINE-2000-18,175.97362593346702,165.96777847280364,3875.0
441,10,25,0,21.5,-69.5,30.0,1009,NOTNAMED-2000-19,0.0,0.0,1761.0
442,10,25,6,22.5,-70.0,35.0,1007,NOTNAMED-2000-19,76.17813449236709,155.0918893257514,1884.0
443,10,25,12,23.5,-70.9,35.0,1006,NOTNAMED-2000-19,89.74842482399454,15.528266018626232,2006.0
444,10,25,18,24.5,-71.7,35.0,1005,NOTNAMED-2000-19,85.60223160685061,324.0923352208679,2128.0
445,10,26,0,25.7,-71.7,35.0,1004,NOTNAMED-2000-19,82.93534900840277,180.0,2251.0
446,10,26,6,26.6,-71.7,35.0,1003,NOTNAMED-2000-19,62.201511756302224,180.0,2374.0
447,10,26,12,27.4,-71.8,40.0,1002,NOTNAMED-2000-19,55.63209173178765,176.22241118175782,2497.0
448,10,26,18,28.3,-72.1,45.0,1000,NOTNAMED-2000-19,64.84665662444391,112.70791618996635,2620.0
449,10,27,0,29.2,-72.5,50.0,997,NOTNAMED-2000-19,66.7566253547385,14.446308140887195,2742.0
450,10,27,6,30.0,-72.6,50.0,997,NOTNAMED-2000-19,55.6158306992681,358.9959620208748,2742.0
451,10,27,12,30.9,-72.5,50.0,997,NOTNAMED-2000-19,62.486194948449324,17.81408375500087,2865.0
452,10,27,18,32.6,-71.6,50.0,996,NOTNAMED-2000-19,128.84697509123214,153.4183333221579,3112.0
453,10,28,0,34.2,-70.7,50.0,994,NOTNAMED-2000-19,122.16472023510616,231.33226833866613,3359.0
454,10,28,6,35.7,-69.9,50.0,992,NOTNAMED-2000-19,113.14057831739977,199.3581950232384,3483.0
455,10,28,12,36.5,-68.1,50.0,990,NOTNAMED-2000-19,114.7163409808742,139.99706504755548,3608.0
456,10,28,18,38.0,-65.5,55.0,984,NOTNAMED-2000-19,176.6413600312978,142.2957946526309,3733.0
457,10,29,0,40.5,-62.6,55.0,978,NOTNAMED-2000-19,232.22831793797528,297.00599998490026,4105.0
458,10,29,6,44.0,-60.0,50.0,980,NOTNAMED-2000-19,276.01599420185056,64.64095796780306,4477.0
459,10,29,12,46.0,-59.5,45.0,992,NOTNAMED-2000-19,140.367871125314,192.21339242105662,4723.0
460,6,5,12,27.5,-95.0,40.0,1007,ALLISON-2001-1,0.0,0.0,2474.0
461,6,5,18,28.5,-95.3,50.0,1002,ALLISON-2001-1,71.49618345805978,162.6089507588621,2597.0
462,6,5,21,28.9,-95.3,45.0,1003,ALLISON-2001-1,27.64511633613369,180.0,2597.0
463,6,6,0,29.3,-95.3,45.0,1003,ALLISON-2001-1,27.64511633613457,180.0,2720.0
464,6,6,6,30.1,-95.2,30.0,1006,ALLISON-2001-1,55.615186224215506,175.96445918068557,2720.0
465,6,6,12,31.0,-95.2,20.0,1005,ALLISON-2001-1,62.20151175630158,0.0,2843.0
466,6,6,18,31.5,-95.0,20.0,1005,ALLISON-2001-1,36.521030684959534,15.200978954255755,2966.0
467,6,7,0,31.6,-95.0,20.0,1005,ALLISON-2001-1,6.911279084033967,0.0,2966.0
468,6,7,6,31.8,-94.9,20.0,1006,ALLISON-2001-1,15.02130841878832,6.159257284839826,2966.0
469,6,7,12,31.4,-94.9,20.0,1006,ALLISON-2001-1,27.645116336134357,0.0,2966.0
470,6,7,18,31.1,-95.0,15.0,1007,ALLISON-2001-1,21.559281464004087,347.24923948001657,2843.0
471,6,8,0,30.9,-95.6,15.0,1002,ALLISON-2001-1,38.137718055874494,320.4073835665479,2842.0
472,6,8,6,30.7,-96.1,20.0,1004,ALLISON-2001-1,32.74315257268321,336.154072319848,2842.0
473,6,8,12,30.4,-96.2,20.0,1007,ALLISON-2001-1,21.57120553657398,356.2521963464636,2842.0
474,6,8,18,30.2,-96.1,20.0,1007,ALLISON-2001-1,15.05556801000322,3.3503682941539954,2842.0
475,6,9,0,29.9,-95.9,20.0,1007,ALLISON-2001-1,23.938341264163505,4.621588950337532,2719.0
476,6,9,6,29.6,-95.8,20.0,1007,ALLISON-2001-1,21.58462911191322,185.3349338927173,2719.0
477,6,9,12,29.3,-95.8,20.0,1007,ALLISON-2001-1,20.733837252100773,180.0,2719.0
478,6,9,18,28.9,-95.6,20.0,1008,ALLISON-2001-1,30.16825722423695,190.11695949866225,2596.0
479,6,10,0,28.6,-95.2,20.0,1008,ALLISON-2001-1,31.8956329749406,202.36988461711258,2597.0
480,6,10,6,28.6,-94.7,25.0,1007,ALLISON-2001-1,30.339904810706557,214.90093040882,2597.0
481,6,10,12,28.7,-94.3,25.0,1006,ALLISON-2001-1,25.22560545714969,217.86591860780342,2598.0
482,6,10,18,28.8,-93.5,30.0,1006,ALLISON-2001-1,48.96453632955674,273.8624579261637,2598.0
483,6,11,0,29.1,-92.3,30.0,1005,ALLISON-2001-1,75.47524026835862,308.29461896727264,2600.0
484,6,11,2,29.6,-91.6,30.0,1004,ALLISON-2001-1,54.519280897464505,350.5785570302864,2723.0
485,6,11,6,30.0,-90.5,35.0,1003,ALLISON-2001-1,71.5287727106052,9.167214197375934,2724.0
486,6,11,12,30.7,-89.4,40.0,1000,ALLISON-2001-1,81.51344856673309,69.56651145434577,2848.0
487,6,11,18,31.0,-88.4,35.0,1002,ALLISON-2001-1,62.852210817853496,101.59137294088293,2849.0
488,6,12,0,31.3,-87.4,25.0,1004,ALLISON-2001-1,62.676291619163244,114.72496627211731,2973.0
489,6,12,6,31.8,-86.1,20.0,1005,ALLISON-2001-1,84.00193652407046,111.16551517835792,2975.0
490,6,12,12,32.4,-84.7,20.0,1006,ALLISON-2001-1,91.85707912121124,146.19823891064826,3099.0
491,6,12,18,32.8,-83.6,20.0,1006,ALLISON-2001-1,69.75781984756486,147.1000612692268,3100.0
492,6,13,0,33.1,-82.6,20.0,1006,ALLISON-2001-1,61.59017312066136,350.26676719846466,3101.0
493,6,13,6,33.4,-81.6,25.0,1004,ALLISON-2001-1,61.40412001591292,340.0381017666671,3225.0
494,6,13,12,33.7,-80.7,25.0,1005,ALLISON-2001-1,55.831359155631425,325.9502047462698,3226.0
495,6,13,18,34.0,-79.6,25.0,1006,ALLISON-2001-1,66.45469030873564,275.8318725576026,3227.0
496,6,14,0,34.3,-78.5,25.0,1006,ALLISON-2001-1,66.24324037145165,252.4872912235164,3351.0
497,6,14,6,34.6,-77.9,25.0,1006,ALLISON-2001-1,39.98981945547421,230.9126075256804,3352.0
498,6,14,12,34.7,-77.7,25.0,1007,ALLISON-2001-1,13.306585425056955,197.40113473468938,3352.0
499,6,14,18,34.6,-77.6,25.0,1008,ALLISON-2001-1,8.949337730208802,187.3091097775946,3352.0
500,6,15,0,34.6,-77.2,25.0,1008,ALLISON-2001-1,22.75568576772912,203.7059648432241,3353.0
501,6,15,6,34.9,-77.0,25.0,1008,ALLISON-2001-1,23.64061458819692,191.59171232714053,3353.0
502,6,15,12,35.5,-76.9,25.0,1008,ALLISON-2001-1,41.850468832411494,185.24482043875324,3476.0
503,6,15,18,35.9,-76.8,25.0,1009,ALLISON-2001-1,28.209088740093712,183.35152190497627,3476.0
504,6,16,0,36.3,-76.6,25.0,1007,ALLISON-2001-1,29.81587168124228,170.33198979629267,3599.0
505,6,16,6,36.6,-76.2,25.0,1007,ALLISON-2001-1,30.40353710943993,150.96406041174419,3600.0
506,6,16,12,36.8,-75.9,25.0,1007,ALLISON-2001-1,21.61979918841208,155.32694671369237,3600.0
507,6,16,18,37.2,-75.5,25.0,1006,ALLISON-2001-1,35.379384950829774,139.04895575767958,3723.0
508,6,17,0,37.8,-75.4,25.0,1006,ALLISON-2001-1,41.82859669892473,44.10582766533168,3723.0
509,6,17,6,38.6,-74.5,30.0,1005,ALLISON-2001-1,73.7989149934473,69.0264616087873,3847.0
510,6,17,12,39.3,-73.4,40.0,1004,ALLISON-2001-1,76.3933474718149,183.81678621656883,3971.0
511,6,17,18,40.0,-72.1,35.0,1005,ALLISON-2001-1,84.41477832704291,220.07524739714046,3973.0
512,6,18,0,40.6,-70.8,30.0,1006,ALLISON-2001-1,80.09228526668367,253.04728160967045,4097.0
513,6,18,6,41.3,-69.4,30.0,1008,ALLISON-2001-1,87.64019627997429,242.07097761172642,4221.0
514,6,18,12,42.0,-67.4,30.0,1009,ALLISON-2001-1,114.04966710839321,264.8185570670601,4223.0
515,6,18,18,42.7,-64.6,25.0,1011,ALLISON-2001-1,150.9686598833576,128.16373958465255,4349.0
516,6,19,0,43.5,-61.0,20.0,1012,ALLISON-2001-1,189.8777090433325,336.16137858496086,4476.0
522,8,2,12,25.7,-84.8,30.0,1011,BARRY-2001-3,0.0,0.0,2238.0
523,8,2,18,26.2,-84.9,45.0,1010,BARRY-2001-3,35.11073243495345,183.02949337616784,2361.0
524,8,3,0,26.4,-85.6,40.0,1007,BARRY-2001-3,45.520384372718254,192.9004016382377,2360.0
525,8,3,6,26.6,-86.3,35.0,1008,BARRY-2001-3,45.4488473046951,201.1772615961405,2360.0
526,8,3,12,26.9,-87.0,35.0,1007,BARRY-2001-3,47.91909449015069,10.45496425110828,2359.0
527,8,3,18,26.8,-87.2,35.0,1007,BARRY-2001-3,14.136943685533286,1.398713626033868,2359.0
528,8,4,0,26.7,-87.5,30.0,1005,BARRY-2001-3,19.762749075766408,359.9328862141293,2358.0
529,8,4,6,26.6,-87.8,30.0,1005,BARRY-2001-3,19.7779829175991,358.1872058111033,2358.0
530,8,4,12,26.9,-87.7,30.0,1006,BARRY-2001-3,21.63286453398336,358.88070317248605,2358.0
531,8,4,18,27.1,-87.5,35.0,1005,BARRY-2001-3,18.51341152162129,355.5876391181784,2358.0
532,8,5,0,27.3,-87.3,35.0,1003,BARRY-2001-3,18.49879666680161,353.57354486267997,2482.0
533,8,5,6,27.5,-86.7,40.0,1004,BARRY-2001-3,39.3249197162168,332.4375405983718,2482.0
534,8,5,12,28.1,-86.4,50.0,990,BARRY-2001-3,45.34253661961069,342.82943137753176,2482.0
535,8,5,18,28.6,-86.4,60.0,991,BARRY-2001-3,34.55639542016798,-0.0,2605.0
536,8,6,0,29.5,-86.3,60.0,992,BARRY-2001-3,62.49424086116847,355.4378308790361,2729.0
537,8,6,5,30.4,-86.3,60.0,990,BARRY-2001-3,62.20151175630158,180.0,2852.0
538,8,6,6,30.6,-86.4,60.0,991,BARRY-2001-3,15.050733612607813,185.69222124114842,2851.0
539,8,6,12,31.8,-86.9,25.0,1007,BARRY-2001-3,88.04485775589791,219.9892837057975,2974.0
540,8,6,18,32.7,-87.7,20.0,1009,BARRY-2001-3,77.81685251923916,346.9355976971962,3096.0
541,8,7,0,33.3,-88.5,15.0,1012,BARRY-2001-3,62.207049665996074,17.325843054213742,3218.0
542,8,7,6,34.0,-89.1,15.0,1015,BARRY-2001-3,59.431179891794606,130.68233955831508,3218.0
543,8,7,12,34.7,-89.7,10.0,1017,BARRY-2001-3,59.26707641691864,144.46823282651334,3340.0
544,8,7,18,35.6,-89.8,10.0,1018,BARRY-2001-3,62.45766667809783,168.9723834340234,3463.0
545,8,8,0,36.6,-89.9,10.0,1016,BARRY-2001-3,69.33800961221692,356.4922823945499,3586.0
546,8,8,6,37.5,-90.0,10.0,1017,BARRY-2001-3,62.445593869367144,354.1829739431254,3709.0
547,8,14,18,12.8,-37.0,25.0,1010,CHANTAL-2001-4,0.0,0.0,687.0
548,8,15,0,12.9,-39.3,25.0,1010,CHANTAL-2001-4,155.13187403162814,227.78996641557626,685.0
549,8,15,6,12.6,-41.6,25.0,1010,CHANTAL-2001-4,156.41939151000167,300.2148850946414,682.0
550,8,15,12,12.3,-43.9,30.0,1010,CHANTAL-2001-4,156.59937724423088,253.76365515406718,680.0
551,8,15,18,12.3,-46.3,30.0,1010,CHANTAL-2001-4,162.06269364425881,242.22695968189086,678.0
552,8,16,0,12.4,-48.8,30.0,1010,CHANTAL-2001-4,168.924485062448,322.4683640218479,675.0
553,8,16,6,12.4,-51.3,30.0,1011,CHANTAL-2001-4,168.75074984496598,217.6949182342931,673.0
554,8,16,12,12.7,-53.9,30.0,1012,CHANTAL-2001-4,176.6200789445577,299.1112352235959,670.0
555,8,16,18,12.7,-57.2,30.0,1012,CHANTAL-2001-4,222.49083232019748,162.21445881238614,667.0
556,8,17,0,13.1,-60.6,35.0,1011,CHANTAL-2001-4,230.71284554369274,32.54582635834582,663.0
557,8,17,6,13.3,-62.8,35.0,1011,CHANTAL-2001-4,148.67425010789674,318.68356883469124,784.0
558,8,17,12,13.7,-64.6,35.0,1010,CHANTAL-2001-4,124.08397068330444,236.5909368128557,782.0
559,8,17,18,14.2,-66.4,35.0,1006,CHANTAL-2001-4,125.58124593280444,176.1745281975418,780.0
560,8,18,0,14.4,-68.2,45.0,1004,CHANTAL-2001-4,121.33799995124984,25.02331970739787,902.0
561,8,18,6,14.6,-70.4,55.0,1003,CHANTAL-2001-4,147.8519390258205,35.59052087104753,899.0
562,8,18,12,14.8,-72.9,50.0,1006,CHANTAL-2001-4,167.6961200262775,158.3207933940506,897.0
563,8,18,18,15.3,-75.2,50.0,1003,CHANTAL-2001-4,157.347267137015,68.57994768747048,1018.0
564,8,19,0,15.3,-77.2,55.0,1002,CHANTAL-2001-4,133.3260388640933,71.39232088468907,1016.0
565,8,19,6,15.4,-78.4,60.0,997,CHANTAL-2001-4,80.27473084464687,111.41149733720181,1014.0
566,8,19,12,15.7,-79.6,60.0,1004,CHANTAL-2001-4,82.5458195536076,71.47846607272808,1013.0
567,8,19,18,16.2,-81.1,55.0,1005,CHANTAL-2001-4,105.49763019836284,112.29922024172072,1135.0
568,8,20,0,16.7,-82.6,50.0,1007,CHANTAL-2001-4,105.25917295475094,134.64232796585708,1133.0
569,8,20,6,17.1,-84.1,50.0,1008,CHANTAL-2001-4,102.97195634015236,13.664253416566293,1132.0
570,8,20,12,17.5,-85.6,50.0,1007,CHANTAL-2001-4,102.7669621542273,342.27297668054746,1253.0
571,8,20,18,17.9,-86.7,55.0,1006,CHANTAL-2001-4,77.52173752145987,226.23376203882717,1252.0
572,8,21,0,18.1,-87.7,60.0,1000,CHANTAL-2001-4,67.16771638587663,218.9853379387125,1251.0
573,8,21,2,18.1,-87.8,60.0,999,CHANTAL-2001-4,6.569279414565398,185.27538599907447,1251.0
574,8,21,6,18.2,-88.1,55.0,1000,CHANTAL-2001-4,20.879239192807947,205.35638257329498,1374.0
575,8,21,12,18.4,-88.7,45.0,1002,CHANTAL-2001-4,41.726409783966815,289.1339920530679,1373.0
576,8,21,18,18.6,-89.5,35.0,1006,CHANTAL-2001-4,54.22433129725586,313.77221796003687,1372.0
577,8,22,0,18.7,-90.3,25.0,1007,CHANTAL-2001-4,52.84080169288618,310.2408481367716,1372.0
578,8,22,6,18.4,-91.2,25.0,1008,CHANTAL-2001-4,62.50860322036278,298.32143460018136,1371.0
579,8,22,12,17.9,-92.2,25.0,1009,CHANTAL-2001-4,74.21035080439816,280.8579333838581,1247.0
580,8,22,12,17.9,-64.3,45.0,1010,DEAN-2001-5,0.0,0.0,1275.0
581,8,22,18,19.1,-65.9,50.0,1009,DEAN-2001-5,133.6957591568543,255.56660410945216,1396.0
582,8,23,0,19.8,-67.4,50.0,1010,DEAN-2001-5,109.06858281853815,254.79011255877973,1517.0
583,8,23,6,20.7,-68.9,50.0,1010,DEAN-2001-5,115.44910166188994,16.273133354065163,1639.0
584,8,23,12,21.6,-69.8,30.0,1012,DEAN-2001-5,85.05445051345573,95.38783127826908,1761.0
585,8,23,18,23.0,-70.2,25.0,1012,DEAN-2001-5,100.08123349932785,165.949810925283,1884.0
586,8,24,0,24.6,-70.8,25.0,1013,DEAN-2001-5,116.90777328642679,327.5239481807952,2129.0
587,8,24,6,26.6,-70.7,25.0,1013,DEAN-2001-5,138.366010155682,6.6323795376358525,2375.0
588,8,24,12,28.6,-70.7,25.0,1012,DEAN-2001-5,138.22558168067087,180.0,2621.0
589,8,24,18,30.3,-70.2,25.0,1012,DEAN-2001-5,121.28338136355735,110.444461583886,2868.0
590,8,25,0,31.5,-69.4,25.0,1011,DEAN-2001-5,95.54523986715323,68.90503561051096,2991.0
591,8,25,6,32.7,-67.9,25.0,1011,DEAN-2001-5,120.78891792483047,41.816658115826826,3116.0
592,8,25,12,34.0,-66.5,25.0,1010,DEAN-2001-5,120.84819827558701,245.28235495860991,3240.0
593,8,25,18,35.0,-66.0,25.0,1008,DEAN-2001-5,0.0,-0.0,3364.0
594,8,26,0,35.0,-66.0,25.0,1008,DEAN-2001-5,0.0,0.0,3364.0
595,8,26,6,35.0,-66.0,25.0,1008,DEAN-2001-5,0.0,0.0,3364.0
596,8,26,12,35.2,-65.5,25.0,1008,DEAN-2001-5,31.470345743173322,299.0178610092076,3487.0
597,8,26,18,35.5,-65.0,30.0,1004,DEAN-2001-5,34.98998375780633,275.7819625506879,3488.0
598,8,27,0,36.3,-63.3,40.0,1001,DEAN-2001-5,110.06517099591538,169.2130096403881,3613.0
599,8,27,6,37.7,-62.0,50.0,1000,DEAN-2001-5,120.45770243597192,101.56243335814408,3737.0
600,8,27,12,38.9,-60.7,55.0,996,DEAN-2001-5,108.85430397558564,148.92190762665356,3861.0
601,8,27,18,40.6,-59.4,60.0,994,DEAN-2001-5,136.2897596204003,252.0712809824634,4108.0
602,8,28,0,42.1,-57.5,60.0,995,DEAN-2001-5,143.04651590090236,211.570287691547,4233.0
603,8,28,6,43.5,-56.0,55.0,996,DEAN-2001-5,123.07242941774948,115.863982621895,4481.0
604,8,28,12,44.0,-53.4,50.0,997,DEAN-2001-5,134.31835972602906,92.63970796111256,4483.0
605,8,28,18,45.5,-50.5,45.0,998,DEAN-2001-5,176.07207070975682,0.7582957651301926,4732.0
606,8,29,0,47.0,-48.5,45.0,999,DEAN-2001-5,141.0001374954399,244.5686463050065,4857.0
607,8,29,6,49.0,-45.0,45.0,999,DEAN-2001-5,212.8090834059571,188.103563710556,5107.0
608,8,29,12,51.0,-40.9,40.0,1000,DEAN-2001-5,228.59558450998253,223.32965905111482,5357.0
671,9,7,18,13.9,-28.4,30.0,1008,FELIX-2001-7,0.0,0.0,818.0
672,9,8,0,14.4,-29.5,30.0,1007,FELIX-2001-7,81.41469493548948,132.98319670418843,940.0
673,9,8,6,14.8,-31.0,30.0,1007,FELIX-2001-7,104.06053344412625,39.726840079597814,939.0
674,9,8,12,15.0,-33.0,30.0,1008,FELIX-2001-7,134.29063839853941,66.00525618942558,937.0
675,9,8,18,15.0,-35.1,25.0,1009,FELIX-2001-7,140.1909164446007,139.0206496132078,935.0
676,9,9,0,15.0,-37.0,25.0,1009,FELIX-2001-7,126.83948688658646,64.7086012863649,933.0
677,9,9,6,15.0,-38.7,25.0,1009,FELIX-2001-7,113.48803143744202,60.09550946962028,931.0
678,9,9,12,15.0,-40.2,25.0,1009,FELIX-2001-7,100.13655282411423,126.14221695731527,930.0
679,9,9,18,15.0,-41.7,25.0,1009,FELIX-2001-7,100.13655282411379,116.86827944886463,928.0
680,9,10,0,15.2,-43.1,25.0,1009,FELIX-2001-7,94.43399555071899,63.797424605711136,927.0
681,9,10,6,16.0,-43.7,30.0,1008,FELIX-2001-7,68.20695953515008,95.94767357642701,1049.0
682,9,10,12,16.5,-44.8,30.0,1008,FELIX-2001-7,80.75380114735168,138.96556369450232,1171.0
683,9,10,18,16.9,-45.8,30.0,1007,FELIX-2001-7,71.73818721330774,83.88125027871965,1170.0
684,9,11,0,17.3,-46.8,30.0,1006,FELIX-2001-7,71.60877343140463,358.9238864118392,1292.0
685,9,11,6,17.8,-47.4,30.0,1004,FELIX-2001-7,52.51044021020551,338.73111970838414,1291.0
686,9,11,12,18.6,-47.7,35.0,1003,FELIX-2001-7,58.69374842608178,223.936007826449,1414.0
687,9,11,18,19.4,-48.0,35.0,1003,FELIX-2001-7,58.662825000183275,194.6955972934509,1537.0
688,9,12,0,20.2,-48.4,40.0,1000,FELIX-2001-7,61.10281332394553,190.13704773315268,1659.0
689,9,12,6,21.0,-48.8,45.0,998,FELIX-2001-7,61.046193181257756,19.8868612389538,1659.0
690,9,12,12,22.0,-48.9,55.0,994,FELIX-2001-7,69.41128184109161,5.862438899474047,1782.0
691,9,12,18,22.9,-49.0,60.0,993,FELIX-2001-7,62.52860853930485,10.051370557866287,1905.0
692,9,13,0,23.9,-48.9,65.0,987,FELIX-2001-7,69.40322840562632,176.32429127297058,2028.0
693,9,13,6,24.8,-48.6,75.0,979,FELIX-2001-7,65.00635973431187,162.16270515972232,2151.0
